referrer,views_total,views_unique
keptn.sh,200,54
github.com,58,16
Google,42,31
kyverno.github.io,15,1
cncf.io,8,6
statics.teams.cdn.office.net,5,2
contribute.cncf.io,5,2
Bing,3,2
thenewstack.io,2,1
dynatrace.com,1,1
