referrer,views_total,views_unique
keptn.sh,319,39
github.com,269,22
Google,142,46
cncf.io,22,6
linkedin.com,3,3
anchore.com,3,1
gitcode.com,3,1
Bing,3,1
charts.lifecycle.keptn.sh,3,1
medium.com,2,2
