referrer,views_total,views_unique
github.com,547,68
keptn.sh,429,82
Google,347,64
medium.com,73,9
dev-jira.dynatrace.org,22,4
Bing,21,2
youtube.com,20,2
cncf.io,14,5
lifecycle.keptn.sh,12,2
contribute.cncf.io,8,4
