referrer,views_total,views_unique
keptn.sh,163,55
github.com,121,32
Google,75,25
cncf.io,16,8
com.google.android.gm,9,2
goodfirstissues.com,6,1
static.sched.com,4,1
statics.teams.cdn.office.net,3,2
medium.com,2,2
chatgpt.com,2,2
